seed,class_mean,class_q50,class_q90,class_q95,class_q99,class_max,class_zero_frac,class_var_mean,at_risk_share_total,top5_share_students,student_zero_frac,control_days_total,control_activation_count,control_day_frac,trigger_day_frac,incidents_mean_control_on,incidents_mean_control_off,trigger_day_mean_incidents,next_day_after_trigger_mean_incidents,mean_drop_after_trigger
6,3.0833333333333335,2.0,7.0,9.0,14.82000000000005,21.0,0.2388888888888889,3.4614168486034775,0.5315315315315315,0.3963963963963964,0.19,67,25,0.7444444444444445,0.2777777777777778,11.074626865671641,16.0,20.333333333333332,10.625,9.708333333333332
6,3.0833333333333335,2.0,7.0,9.0,14.82000000000005,21.0,0.2388888888888889,3.4614168486034775,0.5315315315315315,0.3963963963963964,0.19,67,25,0.7444444444444445,0.2777777777777778,11.074626865671641,16.0,20.333333333333332,10.625,9.708333333333332
6,3.0833333333333335,2.0,7.0,9.0,14.82000000000005,21.0,0.2388888888888889,3.4614168486034775,0.5315315315315315,0.3963963963963964,0.19,67,25,0.7444444444444445,0.2777777777777778,11.074626865671641,16.0,20.333333333333332,10.625,9.708333333333332
6,3.0833333333333335,2.0,7.0,9.0,14.82000000000005,21.0,0.2388888888888889,3.4614168486034775,0.5315315315315315,0.3963963963963964,0.19,67,25,0.7444444444444445,0.2777777777777778,11.074626865671641,16.0,20.333333333333332,10.625,9.708333333333332
6,3.0833333333333335,2.0,7.0,9.0,14.82000000000005,21.0,0.2388888888888889,3.4614168486034775,0.5315315315315315,0.3963963963963964,0.19,67,25,0.7444444444444445,0.2777777777777778,11.074626865671641,16.0,20.333333333333332,10.625,9.708333333333332
6,3.0833333333333335,2.0,7.0,9.0,14.82000000000005,21.0,0.2388888888888889,3.4614168486034775,0.5315315315315315,0.3963963963963964,0.19,67,25,0.7444444444444445,0.2777777777777778,11.074626865671641,16.0,20.333333333333332,10.625,9.708333333333332
6,3.0833333333333335,2.0,7.0,9.0,14.82000000000005,21.0,0.2388888888888889,3.4614168486034775,0.5315315315315315,0.3963963963963964,0.19,67,25,0.7444444444444445,0.2777777777777778,11.074626865671641,16.0,20.333333333333332,10.625,9.708333333333332
6,3.0833333333333335,2.0,7.0,9.0,14.82000000000005,21.0,0.2388888888888889,3.4614168486034775,0.5315315315315315,0.3963963963963964,0.19,67,25,0.7444444444444445,0.2777777777777778,11.074626865671641,16.0,20.333333333333332,10.625,9.708333333333332
6,3.0833333333333335,2.0,7.0,9.0,14.82000000000005,21.0,0.2388888888888889,3.4614168486034775,0.5315315315315315,0.3963963963963964,0.19,67,25,0.7444444444444445,0.2777777777777778,11.074626865671641,16.0,20.333333333333332,10.625,9.708333333333332
6,3.0833333333333335,2.0,7.0,9.0,14.82000000000005,21.0,0.2388888888888889,3.4614168486034775,0.5315315315315315,0.3963963963963964,0.19,67,25,0.7444444444444445,0.2777777777777778,11.074626865671641,16.0,20.333333333333332,10.625,9.708333333333332
